DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SE,2011,47.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SE,2012,47.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SE,2013,46.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SE,2014,46.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SE,2015,43.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SE,2016,45.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SE,2017,46.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SE,2018,47.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SE,2019,45.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SE,2020,41.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SI,2000,6.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SI,2001,6.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SI,2002,6.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SI,2003,6.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SI,2004,7.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SI,2005,7.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SI,2006,7.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SI,2007,7.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SI,2008,7.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SI,2009,6.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SI,2010,7.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SI,2011,7.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SI,2012,6.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SI,2013,6.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SI,2014,6.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SI,2015,6.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SI,2016,6.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SI,2017,6.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SI,2018,6.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SI,2019,6.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SI,2020,6.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SK,2000,16.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SK,2001,17.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SK,2002,17.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SK,2003,17.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SK,2004,16.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SK,2005,17.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SK,2006,17.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SK,2007,16.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SK,2008,17.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SK,2009,15.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SK,2010,16.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SK,2011,16.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SK,2012,15.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SK,2013,15.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SK,2014,14.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SK,2015,15.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SK,2016,15.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SK,2017,16.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SK,2018,15.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SK,2019,16.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,SK,2020,15.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,TR,2000,73.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,TR,2001,67.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,TR,2002,71.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,TR,2003,75.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,TR,2004,77.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,TR,2005,80.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,TR,2006,88.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,TR,2007,95.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,TR,2008,94.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,TR,2009,93.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,TR,2010,98.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,TR,2011,106.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,TR,2012,110.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,TR,2013,106.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,TR,2014,116.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,TR,2015,125.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,TR,2016,131.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,TR,2017,145.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,TR,2018,143.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,TR,2019,144.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,TR,2020,141.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,UK,2000,222.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,UK,2001,224.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,UK,2002,220.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,UK,2003,223.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,UK,2004,221.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,UK,2005,223.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,UK,2006,220.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,UK,2007,214.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,UK,2008,211.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,UK,2009,196.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,UK,2010,205.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,UK,2011,190.1,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,UK,2012,195.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,UK,2013,191.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,UK,2014,180.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,UK,2015,182.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,UK,2016,179.4,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,UK,2017,177.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,UK,2018,177.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,UK,2019,174.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,UK,2020,5.8,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,XK,2000,1.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,XK,2001,1.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,XK,2002,1.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,XK,2003,2.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,XK,2004,2.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,XK,2005,1.9,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,XK,2006,2.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,XK,2007,2.0,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,XK,2008,2.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,XK,2009,2.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,XK,2010,2.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,XK,2011,2.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,XK,2012,2.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,XK,2013,2.3,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,XK,2014,2.2,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,XK,2015,2.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,XK,2016,2.7,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,XK,2017,2.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,XK,2018,2.5,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,XK,2019,2.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,MTOE,XK,2020,2.6,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AL,2000,0.58,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AL,2001,0.59,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AL,2002,0.68,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AL,2003,0.65,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AL,2004,0.70,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AL,2005,0.71,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AL,2006,0.69,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AL,2007,0.65,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AL,2008,0.70,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AL,2009,0.69,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AL,2010,0.70,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AL,2011,0.76,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AL,2012,0.69,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AL,2013,0.76,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AL,2014,0.78,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AL,2015,0.74,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AL,2016,0.75,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AL,2017,0.81,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AL,2018,0.82,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AL,2019,0.81,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AL,2020,0.75,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AT,2000,3.43,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AT,2001,3.62,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AT,2002,3.62,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AT,2003,3.80,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AT,2004,3.84,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AT,2005,3.98,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AT,2006,3.95,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AT,2007,3.88,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AT,2008,3.90,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AT,2009,3.67,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AT,2010,3.93,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AT,2011,3.81,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AT,2012,3.76,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AT,2013,3.78,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AT,2014,3.60,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AT,2015,3.66,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AT,2016,3.67,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AT,2017,3.73,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AT,2018,3.60,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AT,2019,3.63,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,AT,2020,3.33,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BA,2014,1.55,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BA,2015,1.66,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BA,2016,1.90,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BA,2017,1.91,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BA,2018,2.11,p
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BE,2000,5.12,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BE,2001,5.07,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BE,2002,4.85,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BE,2003,5.07,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BE,2004,5.02,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BE,2005,4.92,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BE,2006,4.87,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BE,2007,4.74,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BE,2008,4.77,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BE,2009,4.63,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BE,2010,4.89,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BE,2011,4.48,b
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BE,2012,4.23,b
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BE,2013,4.35,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BE,2014,4.04,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BE,2015,4.05,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BE,2016,4.28,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BE,2017,4.26,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BE,2018,4.07,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BE,2019,4.21,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BE,2020,3.80,p
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BG,2000,2.16,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BG,2001,2.30,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BG,2002,2.34,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BG,2003,2.41,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BG,2004,2.36,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BG,2005,2.51,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BG,2006,2.61,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BG,2007,2.59,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BG,2008,2.54,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BG,2009,2.27,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BG,2010,2.35,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BG,2011,2.53,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BG,2012,2.44,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BG,2013,2.27,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BG,2014,2.39,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BG,2015,2.50,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BG,2016,2.48,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BG,2017,2.59,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BG,2018,2.61,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BG,2019,2.61,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,BG,2020,2.48,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CY,2000,3.37,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CY,2001,3.36,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CY,2002,3.35,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CY,2003,3.63,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CY,2004,3.35,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CY,2005,3.36,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CY,2006,3.42,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CY,2007,3.52,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CY,2008,3.62,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CY,2009,3.43,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CY,2010,3.22,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CY,2011,3.11,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CY,2012,2.89,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CY,2013,2.53,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CY,2014,2.60,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CY,2015,2.68,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CY,2016,2.84,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CY,2017,2.94,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CY,2018,2.93,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CY,2019,2.88,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CY,2020,2.47,p
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CZ,2000,3.82,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CZ,2001,3.94,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CZ,2002,3.99,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CZ,2003,4.17,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CZ,2004,4.22,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CZ,2005,4.16,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CZ,2006,4.25,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CZ,2007,4.24,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CZ,2008,4.09,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CZ,2009,3.85,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CZ,2010,4.06,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CZ,2011,3.89,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CZ,2012,3.84,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CZ,2013,3.87,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CZ,2014,3.70,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CZ,2015,3.74,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CZ,2016,3.76,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CZ,2017,3.81,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CZ,2018,3.81,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CZ,2019,3.72,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,CZ,2020,3.50,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DE,2000,3.86,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DE,2001,3.97,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DE,2002,3.87,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DE,2003,3.90,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DE,2004,3.92,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DE,2005,3.90,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DE,2006,4.04,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DE,2007,3.84,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DE,2008,3.91,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DE,2009,3.66,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DE,2010,3.85,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DE,2011,3.71,b
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DE,2012,3.74,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DE,2013,3.82,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DE,2014,3.63,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DE,2015,3.62,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DE,2016,3.61,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DE,2017,3.61,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DE,2018,3.52,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DE,2019,3.43,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DE,2020,3.16,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DK,2000,3.58,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DK,2001,3.69,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DK,2002,3.62,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DK,2003,3.81,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DK,2004,3.69,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DK,2005,3.59,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DK,2006,3.83,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DK,2007,3.73,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DK,2008,3.62,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DK,2009,3.42,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DK,2010,3.60,
ESTAT:SDG_07_10(1.0),21/12/21 23:00:00,A,TOE_HAB,DK,2011,3.33,
